CustomerID,FarmerName,County,RegionID,Country,RegistrationDate,ProductID,PaymentType,IsActive,ChurnDate,ChurnReason
CUST-04171,Mary Kariuki,Kiambu,REG-01,Kenya,2025-11-22,PROD-004,PAYG,1,,
CUST-04172,Robert Ssempijja,Wakiso,REG-07,Uganda,2024-10-07,PROD-002,PAYG,1,,
CUST-04173,Charity Waithaka,Kiambu,REG-01,Kenya,2025-03-27,PROD-001,Cash,1,,
CUST-04174,George Waithaka,Kirinyaga,REG-01,Kenya,2025-03-13,PROD-004,PAYG,1,,
CUST-04175,Francis Njoroge,Nyandarua,REG-01,Kenya,2025-04-24,PROD-001,Cash,1,,
CUST-04176,Joy Ngugi,Kajiado,REG-06,Kenya,2025-06-21,PROD-001,PAYG,1,,
CUST-04177,Daniel Waithaka,Bungoma,REG-03,Kenya,2025-03-21,PROD-001,PAYG,0,2025-06-01,Financial hardship
CUST-04178,Joseph Odhiambo,Uasin Gishu,REG-02,Kenya,2025-02-20,PROD-001,PAYG,1,,
CUST-04179,Richard Namugga,Gulu,REG-07,Uganda,2024-09-02,PROD-001,PAYG,1,,
CUST-04180,Alice Kamau,Kisumu,REG-03,Kenya,2024-05-14,PROD-003,PAYG,1,,
CUST-04181,Brou Diallo,Bouaké,REG-08,Côte d'Ivoire,2023-07-05,PROD-005,PAYG,1,,
CUST-04182,Affoué Koffi,Abidjan,REG-08,Côte d'Ivoire,2025-11-30,PROD-005,PAYG,1,,
CUST-04183,Akinyi Maina,Nyeri,REG-01,Kenya,2025-12-15,PROD-004,Cash,0,2026-01-23,Financial hardship
CUST-04184,Mary Rotich,Nakuru,REG-02,Kenya,2024-07-13,PROD-001,PAYG,1,,
CUST-04185,Agnes Odhiambo,Baringo,REG-02,Kenya,2025-08-13,PROD-002,Cash,1,,
CUST-04186,Timothy Tanui,Machakos,REG-04,Kenya,2025-09-15,PROD-003,PAYG,1,,
CUST-04187,Caroline Mbugua,Trans-Nzoia,REG-02,Kenya,2025-04-20,PROD-002,PAYG,1,,
CUST-04188,Dennis Odhiambo,Kisumu,REG-03,Kenya,2025-05-19,PROD-005,PAYG,1,,
CUST-04189,Catherine Kiprono,Nairobi,REG-06,Kenya,2023-11-14,PROD-005,PAYG,1,,
CUST-04190,Andrew Kipchoge,Kirinyaga,REG-01,Kenya,2026-03-11,PROD-002,PAYG,0,2026-04-17,Seasonal
CUST-04191,Andrew Mwangi,Murang'a,REG-01,Kenya,2025-03-02,PROD-002,PAYG,1,,
CUST-04192,Charles Kimani,Uasin Gishu,REG-02,Kenya,2024-03-01,PROD-001,PAYG,0,2024-08-28,Financial hardship
CUST-04193,David Njenga,Embu,REG-04,Kenya,2025-11-15,PROD-003,PAYG,1,,
CUST-04194,Brian Ngugi,Baringo,REG-02,Kenya,2026-04-30,PROD-001,PAYG,1,,
CUST-04195,Nyambura Ochieng,Kirinyaga,REG-01,Kenya,2026-04-30,PROD-003,Cash,1,,
CUST-04196,Nathan Sang,Nyeri,REG-01,Kenya,2025-05-04,PROD-003,Cash,1,,
CUST-04197,Irene Kabugo,Mbale,REG-07,Uganda,2024-02-08,PROD-001,Cash,1,,
CUST-04198,Yao Traoré,Abidjan,REG-08,Côte d'Ivoire,2026-04-14,PROD-007,PAYG,1,,
CUST-04199,Phionah Nsubuga,Wakiso,REG-07,Uganda,2025-04-16,PROD-002,PAYG,1,,
CUST-04200,Florence Githinji,Nyandarua,REG-01,Kenya,2025-11-08,PROD-005,Cash,1,,
CUST-04201,Ritah Namugga,Gulu,REG-07,Uganda,2024-08-11,PROD-001,PAYG,1,,
CUST-04202,Gerald Mugisha,Gulu,REG-07,Uganda,2025-08-23,PROD-001,Cash,1,,
CUST-04203,Sékou Diabaté,Abidjan,REG-08,Côte d'Ivoire,2025-08-22,PROD-001,PAYG,1,,
CUST-04204,George Tanui,Kirinyaga,REG-01,Kenya,2024-08-03,PROD-001,PAYG,1,,
CUST-04205,Stephen Ngugi,Embu,REG-04,Kenya,2025-02-07,PROD-005,PAYG,0,2025-06-08,Seasonal
CUST-04206,Victor Kipchoge,Embu,REG-04,Kenya,2025-10-20,PROD-001,PAYG,0,2025-12-31,Moved/sold farm
CUST-04207,Wambui Kariuki,Laikipia,REG-04,Kenya,2025-12-06,PROD-004,PAYG,1,,
CUST-04208,Faith Kariuki,Bomet,REG-02,Kenya,2025-04-27,PROD-002,PAYG,1,,
CUST-04209,Sarah Odhiambo,Trans-Nzoia,REG-02,Kenya,2023-10-20,PROD-001,PAYG,1,,
CUST-04210,Kevin Ngugi,Machakos,REG-04,Kenya,2025-03-31,PROD-001,Cash,1,,
CUST-04211,Akinyi Maina,Uasin Gishu,REG-02,Kenya,2025-05-01,PROD-001,PAYG,1,,
CUST-04212,Catherine Githinji,Nandi,REG-02,Kenya,2024-03-05,PROD-002,PAYG,1,,
CUST-04213,Michael Waithaka,Nyeri,REG-01,Kenya,2024-11-14,PROD-002,PAYG,1,,
CUST-04214,Brou Diallo,Yamoussoukro,REG-08,Côte d'Ivoire,2024-11-07,PROD-002,PAYG,1,,
CUST-04215,Ronald Namutebi,Kampala,REG-07,Uganda,2026-01-15,PROD-002,PAYG,1,,
CUST-04216,Hope Njoroge,Meru,REG-04,Kenya,2026-03-10,PROD-001,Cash,1,,
CUST-04217,Charity Wekesa,Murang'a,REG-01,Kenya,2024-06-24,PROD-005,Cash,1,,
CUST-04218,Patrick Mwangi,Kajiado,REG-06,Kenya,2025-11-16,PROD-001,PAYG,0,2026-02-28,Product failure
CUST-04219,George Kariuki,Nairobi,REG-06,Kenya,2025-04-22,PROD-001,Cash,0,2026-02-20,Financial hardship
CUST-04220,Victor Sang,Meru,REG-04,Kenya,2024-03-11,PROD-006,PAYG,0,2025-08-28,Moved/sold farm
CUST-04221,Moses Ndungu,Kericho,REG-02,Kenya,2025-08-21,PROD-001,Cash,0,2026-02-05,Better alternative
CUST-04222,Aya Diallo,Bouaké,REG-08,Côte d'Ivoire,2024-01-01,PROD-001,Cash,1,,
CUST-04223,Ibrahim Coulibaly,Bouaké,REG-08,Côte d'Ivoire,2024-08-27,PROD-001,PAYG,1,,
CUST-04224,Herbert Nsubuga,Mbale,REG-07,Uganda,2025-08-31,PROD-001,PAYG,1,,
CUST-04225,Henry Namugga,Jinja,REG-07,Uganda,2024-03-07,PROD-005,Cash,0,2025-08-15,Moved/sold farm
CUST-04226,Muthoni Kamau,Kericho,REG-02,Kenya,2025-11-14,PROD-001,PAYG,1,,
CUST-04227,Priscilla Langat,Nakuru,REG-02,Kenya,2025-10-03,PROD-002,PAYG,1,,
CUST-04228,Caroline Bett,Laikipia,REG-04,Kenya,2025-01-28,PROD-002,Cash,1,,
CUST-04229,Ritah Mugisha,Gulu,REG-07,Uganda,2026-03-04,PROD-001,PAYG,1,,
CUST-04230,Collins Kabugo,Wakiso,REG-07,Uganda,2025-10-15,PROD-001,PAYG,1,,
CUST-04231,Grace Mwangi,Kajiado,REG-06,Kenya,2026-01-03,PROD-001,PAYG,1,,
CUST-04232,Chebet Rotich,Trans-Nzoia,REG-02,Kenya,2025-03-01,PROD-002,Cash,1,,
CUST-04233,Sékou Koné,Bouaké,REG-08,Côte d'Ivoire,2025-02-07,PROD-007,Cash,1,,
CUST-04234,Njeri Thuku,Kiambu,REG-01,Kenya,2024-01-21,PROD-004,PAYG,1,,
CUST-04235,Priscilla Odhiambo,Nyeri,REG-01,Kenya,2025-02-16,PROD-003,Cash,1,,
CUST-04236,Victor Kamau,Laikipia,REG-04,Kenya,2025-11-10,PROD-002,Cash,0,2026-02-03,Financial hardship
CUST-04237,Chebet Mbugua,Nyandarua,REG-01,Kenya,2025-05-03,PROD-006,Cash,1,,
CUST-04238,Wambui Odhiambo,Baringo,REG-02,Kenya,2024-04-03,PROD-002,PAYG,1,,
CUST-04239,Sarah Ochieng,Murang'a,REG-01,Kenya,2024-12-25,PROD-003,Cash,1,,
CUST-04240,Nathan Kipchoge,Nyandarua,REG-01,Kenya,2025-11-02,PROD-002,PAYG,1,,
CUST-04241,Faith Tanui,Kericho,REG-02,Kenya,2024-05-04,PROD-002,PAYG,1,,
CUST-04242,Patrick Kamau,Kisumu,REG-03,Kenya,2024-11-02,PROD-006,Cash,0,2025-07-29,Financial hardship
CUST-04243,Michael Karanja,Uasin Gishu,REG-02,Kenya,2024-12-03,PROD-006,PAYG,0,2025-01-23,Moved/sold farm
CUST-04244,Rogers Kabugo,Mbale,REG-07,Uganda,2025-05-18,PROD-002,Cash,1,,
CUST-04245,Joseph Njenga,Murang'a,REG-01,Kenya,2025-01-31,PROD-001,Cash,1,,
CUST-04246,Michael Ochieng,Trans-Nzoia,REG-02,Kenya,2024-11-17,PROD-002,PAYG,1,,
CUST-04247,Aka Yao,Abidjan,REG-08,Côte d'Ivoire,2025-04-25,PROD-001,PAYG,1,,
CUST-04248,Joseph Ngugi,Nakuru,REG-02,Kenya,2025-12-07,PROD-002,PAYG,1,,
CUST-04249,Joseph Ruto,Bungoma,REG-03,Kenya,2025-11-22,PROD-003,PAYG,0,2026-03-28,Moved/sold farm
CUST-04250,Daniel Kiprono,Kisumu,REG-03,Kenya,2025-10-14,PROD-002,PAYG,0,2026-04-14,Product failure
CUST-04251,John Kimani,Bomet,REG-02,Kenya,2026-02-06,PROD-003,Cash,1,,
CUST-04252,Grace Langat,Bomet,REG-02,Kenya,2025-09-19,PROD-006,PAYG,1,,
CUST-04253,Martin Mbugua,Kajiado,REG-06,Kenya,2026-01-10,PROD-001,PAYG,1,,
CUST-04254,Anne Maina,Machakos,REG-04,Kenya,2025-12-14,PROD-004,PAYG,1,,
CUST-04255,Amoin Traoré,Yamoussoukro,REG-08,Côte d'Ivoire,2023-09-23,PROD-001,PAYG,1,,
CUST-04256,Paul Kariuki,Embu,REG-04,Kenya,2023-04-15,PROD-001,PAYG,0,2023-10-07,Financial hardship
CUST-04257,Allan Kabugo,Jinja,REG-07,Uganda,2025-04-16,PROD-001,PAYG,1,,
CUST-04258,Richard Nsubuga,Gulu,REG-07,Uganda,2025-05-21,PROD-002,PAYG,1,,
CUST-04259,Moses Kimani,Kisumu,REG-03,Kenya,2025-09-05,PROD-007,Cash,1,,
CUST-04260,Victor Tanui,Trans-Nzoia,REG-02,Kenya,2023-11-03,PROD-001,PAYG,1,,
CUST-04261,John Langat,Trans-Nzoia,REG-02,Kenya,2024-12-21,PROD-003,PAYG,1,,
CUST-04262,Elijah Otieno,Kajiado,REG-06,Kenya,2026-02-05,PROD-001,PAYG,1,,
CUST-04263,Nathan Ochieng,Bomet,REG-02,Kenya,2024-03-29,PROD-004,PAYG,1,,
CUST-04264,Brian Ochieng,Kisumu,REG-03,Kenya,2026-02-11,PROD-001,PAYG,1,,
CUST-04265,Francis Mutua,Nandi,REG-02,Kenya,2023-03-25,PROD-002,Cash,1,,
CUST-04266,Timothy Ruto,Murang'a,REG-01,Kenya,2023-07-05,PROD-005,PAYG,1,,
CUST-04267,Francis Maina,Baringo,REG-02,Kenya,2024-11-06,PROD-001,PAYG,1,,
CUST-04268,Faith Rotich,Nyandarua,REG-01,Kenya,2025-10-23,PROD-002,Cash,1,,
CUST-04269,Daniel Kiptoo,Nairobi,REG-06,Kenya,2024-08-09,PROD-001,PAYG,1,,
CUST-04270,Michael Korir,Nairobi,REG-06,Kenya,2024-06-23,PROD-002,PAYG,1,,
CUST-04271,Irene Atuhaire,Gulu,REG-07,Uganda,2026-04-30,PROD-007,Cash,1,,
CUST-04272,Charles Cheruiyot,Bomet,REG-02,Kenya,2026-02-24,PROD-001,Cash,1,,
CUST-04273,Ivan Nsubuga,Jinja,REG-07,Uganda,2025-04-17,PROD-002,Cash,1,,
CUST-04274,Ruth Ngugi,Trans-Nzoia,REG-02,Kenya,2023-08-20,PROD-005,Cash,1,,
CUST-04275,Simon Mwangi,Kajiado,REG-06,Kenya,2024-11-17,PROD-001,Cash,1,,
CUST-04276,Ronald Kabugo,Gulu,REG-07,Uganda,2026-03-10,PROD-001,PAYG,1,,
CUST-04277,David Ndungu,Uasin Gishu,REG-02,Kenya,2024-10-26,PROD-002,Cash,1,,
CUST-04278,Henry Okello,Kampala,REG-07,Uganda,2026-03-19,PROD-001,PAYG,0,2026-04-26,Product failure
CUST-04279,Edward Ndungu,Murang'a,REG-01,Kenya,2024-04-18,PROD-001,PAYG,1,,
CUST-04280,Mark Maina,Bungoma,REG-03,Kenya,2025-01-27,PROD-001,PAYG,1,,
CUST-04281,Ivan Namutebi,Mbale,REG-07,Uganda,2023-09-22,PROD-001,PAYG,0,2023-11-19,Better alternative
CUST-04282,David Ochieng,Murang'a,REG-01,Kenya,2024-10-26,PROD-003,PAYG,1,,
CUST-04283,Martin Waithaka,Kiambu,REG-01,Kenya,2026-04-02,PROD-001,PAYG,1,,
CUST-04284,Timothy Tanui,Uasin Gishu,REG-02,Kenya,2024-12-21,PROD-001,Cash,1,,
CUST-04285,Kouamé Koné,Yamoussoukro,REG-08,Côte d'Ivoire,2025-11-27,PROD-006,PAYG,0,2026-01-12,Moved/sold farm
CUST-04286,Victor Langat,Trans-Nzoia,REG-02,Kenya,2025-10-05,PROD-002,PAYG,1,,
CUST-04287,Hope Bett,Nakuru,REG-02,Kenya,2023-05-30,PROD-001,Cash,1,,
CUST-04288,Elijah Githinji,Kisumu,REG-03,Kenya,2025-11-21,PROD-003,Cash,1,,
CUST-04289,Elijah Ndungu,Bomet,REG-02,Kenya,2024-03-14,PROD-003,Cash,1,,
CUST-04290,Esther Waithaka,Nyandarua,REG-01,Kenya,2024-07-10,PROD-002,PAYG,1,,
CUST-04291,Caleb Karanja,Bomet,REG-02,Kenya,2025-05-18,PROD-001,PAYG,0,2025-09-30,Moved/sold farm
CUST-04292,Caroline Kimani,Kirinyaga,REG-01,Kenya,2024-10-29,PROD-007,PAYG,1,,
CUST-04293,Kevin Kariuki,Kisumu,REG-03,Kenya,2025-09-11,PROD-002,PAYG,1,,
CUST-04294,Stephen Thuku,Laikipia,REG-04,Kenya,2023-12-26,PROD-002,PAYG,1,,
CUST-04295,Stephen Kamau,Baringo,REG-02,Kenya,2025-12-17,PROD-001,PAYG,1,,
CUST-04296,Kouadio Ouattara,Abidjan,REG-08,Côte d'Ivoire,2025-01-21,PROD-002,Cash,1,,
CUST-04297,Ritah Tumwesigye,Jinja,REG-07,Uganda,2026-03-17,PROD-005,PAYG,0,2026-04-17,Seasonal
CUST-04298,Caleb Thuku,Embu,REG-04,Kenya,2023-07-29,PROD-003,PAYG,1,,
CUST-04299,Nyambura Korir,Nyandarua,REG-01,Kenya,2026-03-03,PROD-005,PAYG,1,,
CUST-04300,James Ruto,Nandi,REG-02,Kenya,2024-10-17,PROD-002,Cash,1,,
CUST-04301,Martin Korir,Nyeri,REG-01,Kenya,2025-03-15,PROD-005,PAYG,1,,
CUST-04302,Kevin Ngugi,Bungoma,REG-03,Kenya,2025-09-16,PROD-002,Cash,1,,
CUST-04303,Dennis Sang,Nairobi,REG-06,Kenya,2024-05-20,PROD-005,PAYG,1,,
CUST-04304,Akinyi Wekesa,Nyandarua,REG-01,Kenya,2024-12-17,PROD-002,Cash,0,2025-05-16,Moved/sold farm
CUST-04305,Robert Byaruhanga,Wakiso,REG-07,Uganda,2024-04-13,PROD-001,Cash,1,,
CUST-04306,Rogers Byaruhanga,Wakiso,REG-07,Uganda,2025-05-10,PROD-004,Cash,1,,
CUST-04307,Peter Mbugua,Laikipia,REG-04,Kenya,2024-01-31,PROD-002,PAYG,1,,
CUST-04308,Mercy Ruto,Kajiado,REG-06,Kenya,2025-03-28,PROD-001,PAYG,1,,
CUST-04309,Martin Mutua,Baringo,REG-02,Kenya,2025-12-09,PROD-003,PAYG,1,,
CUST-04310,Joy Wekesa,Meru,REG-04,Kenya,2024-07-19,PROD-002,PAYG,0,2026-03-31,Product failure
CUST-04311,Kevin Tanui,Embu,REG-04,Kenya,2026-02-11,PROD-002,PAYG,0,2026-04-05,Better alternative
CUST-04312,Phionah Kabugo,Wakiso,REG-07,Uganda,2024-05-15,PROD-002,Cash,1,,
CUST-04313,Affoué Bamba,Bouaké,REG-08,Côte d'Ivoire,2024-08-27,PROD-006,Cash,1,,
CUST-04314,Stephen Mbugua,Baringo,REG-02,Kenya,2025-08-09,PROD-001,PAYG,0,2025-12-18,Product failure
CUST-04315,Akinyi Wekesa,Laikipia,REG-04,Kenya,2025-10-14,PROD-005,Cash,1,,
CUST-04316,Michael Cheruiyot,Kirinyaga,REG-01,Kenya,2024-11-28,PROD-002,PAYG,1,,
CUST-04317,Paul Githinji,Bungoma,REG-03,Kenya,2024-06-16,PROD-004,PAYG,0,2025-09-14,Moved/sold farm
CUST-04318,Njeri Korir,Kirinyaga,REG-01,Kenya,2024-11-08,PROD-005,PAYG,0,2025-11-22,Financial hardship
CUST-04319,Kevin Ngugi,Murang'a,REG-01,Kenya,2025-10-24,PROD-001,Cash,1,,
CUST-04320,Njeri Waithaka,Baringo,REG-02,Kenya,2025-08-18,PROD-001,PAYG,1,,
CUST-04321,David Rotich,Meru,REG-04,Kenya,2024-04-13,PROD-007,PAYG,1,,
CUST-04322,Ritah Nsubuga,Wakiso,REG-07,Uganda,2024-10-01,PROD-001,Cash,1,,
CUST-04323,Timothy Mbugua,Bomet,REG-02,Kenya,2025-08-19,PROD-007,Cash,1,,
CUST-04324,John Sang,Machakos,REG-04,Kenya,2024-11-13,PROD-001,Cash,0,2025-01-11,Financial hardship
CUST-04325,Mercy Langat,Kirinyaga,REG-01,Kenya,2026-02-14,PROD-004,PAYG,1,,
CUST-04326,Charles Kamau,Kericho,REG-02,Kenya,2026-03-04,PROD-001,Cash,1,,
CUST-04327,Samuel Kipchoge,Murang'a,REG-01,Kenya,2025-09-01,PROD-001,PAYG,1,,
CUST-04328,Charles Ngugi,Embu,REG-04,Kenya,2024-12-12,PROD-005,PAYG,1,,
CUST-04329,George Thuku,Nakuru,REG-02,Kenya,2024-05-19,PROD-007,PAYG,1,,
CUST-04330,Mamadou Diallo,Bouaké,REG-08,Côte d'Ivoire,2026-04-11,PROD-001,PAYG,1,,
CUST-04331,Lucy Maina,Laikipia,REG-04,Kenya,2024-04-01,PROD-001,Cash,1,,
CUST-04332,Ahou Ouattara,Abidjan,REG-08,Côte d'Ivoire,2025-03-07,PROD-007,PAYG,0,2025-05-30,Moved/sold farm
CUST-04333,Nyambura Kamau,Bomet,REG-02,Kenya,2025-12-16,PROD-001,Cash,1,,
CUST-04334,Irene Nsubuga,Jinja,REG-07,Uganda,2025-08-18,PROD-001,PAYG,1,,
CUST-04335,Kevin Wekesa,Kericho,REG-02,Kenya,2025-03-08,PROD-001,PAYG,1,,
CUST-04336,Collins Okello,Jinja,REG-07,Uganda,2024-06-28,PROD-001,PAYG,1,,
CUST-04337,Wambui Kiptoo,Baringo,REG-02,Kenya,2025-06-28,PROD-008,PAYG,1,,
CUST-04338,Sharon Ssempijja,Mbale,REG-07,Uganda,2024-07-17,PROD-003,PAYG,1,,
CUST-04339,Josephine Namugga,Wakiso,REG-07,Uganda,2023-12-29,PROD-001,PAYG,0,2024-11-26,Financial hardship
CUST-04340,Gerald Atuhaire,Jinja,REG-07,Uganda,2024-11-11,PROD-001,PAYG,1,,
CUST-04341,Wanjiku Kiprono,Kericho,REG-02,Kenya,2025-12-24,PROD-002,Cash,0,2026-02-11,Better alternative
CUST-04342,Robert Kabugo,Wakiso,REG-07,Uganda,2023-08-06,PROD-001,PAYG,1,,
CUST-04343,Stephen Ruto,Nakuru,REG-02,Kenya,2024-05-28,PROD-001,PAYG,1,,
CUST-04344,David Njenga,Murang'a,REG-01,Kenya,2024-08-31,PROD-001,Cash,1,,
CUST-04345,Nathan Langat,Kericho,REG-02,Kenya,2025-04-19,PROD-001,PAYG,1,,
CUST-04346,Koffi Traoré,Bouaké,REG-08,Côte d'Ivoire,2024-10-22,PROD-008,PAYG,1,,
CUST-04347,Ivan Okello,Wakiso,REG-07,Uganda,2025-05-14,PROD-004,PAYG,1,,
CUST-04348,Robert Okello,Jinja,REG-07,Uganda,2025-11-17,PROD-002,PAYG,1,,
CUST-04349,Wanjiku Korir,Baringo,REG-02,Kenya,2025-11-15,PROD-001,PAYG,1,,
CUST-04350,Irene Byaruhanga,Mbale,REG-07,Uganda,2025-10-16,PROD-003,PAYG,1,,
CUST-04351,Gerald Byaruhanga,Mbale,REG-07,Uganda,2025-01-31,PROD-001,Cash,1,,
CUST-04352,Harriet Kabugo,Wakiso,REG-07,Uganda,2025-11-01,PROD-005,PAYG,1,,
CUST-04353,Nyambura Kipchoge,Nyeri,REG-01,Kenya,2024-11-24,PROD-002,PAYG,0,2025-05-31,Financial hardship
CUST-04354,George Kiprono,Nairobi,REG-06,Kenya,2025-09-18,PROD-001,PAYG,1,,
CUST-04355,Grace Ssempijja,Wakiso,REG-07,Uganda,2025-03-20,PROD-001,Cash,1,,
CUST-04356,Rogers Namutebi,Gulu,REG-07,Uganda,2025-09-04,PROD-005,PAYG,1,,
CUST-04357,Joseph Waithaka,Kirinyaga,REG-01,Kenya,2025-11-28,PROD-007,Cash,1,,
CUST-04358,Rogers Namutebi,Kampala,REG-07,Uganda,2024-07-03,PROD-002,PAYG,1,,
CUST-04359,George Mwangi,Kirinyaga,REG-01,Kenya,2025-11-14,PROD-001,Cash,1,,
CUST-04360,Njeri Kipchoge,Nairobi,REG-06,Kenya,2024-12-08,PROD-004,Cash,1,,
CUST-04361,Ibrahim Ouattara,Abidjan,REG-08,Côte d'Ivoire,2025-12-22,PROD-002,PAYG,1,,
CUST-04362,Lucy Githinji,Nairobi,REG-06,Kenya,2025-05-21,PROD-003,PAYG,1,,
CUST-04363,Joy Kiprono,Meru,REG-04,Kenya,2025-05-31,PROD-001,PAYG,1,,
CUST-04364,Njeri Waithaka,Meru,REG-04,Kenya,2025-09-22,PROD-001,PAYG,1,,
CUST-04365,Daniel Kimani,Kericho,REG-02,Kenya,2024-02-17,PROD-001,Cash,1,,
CUST-04366,Moses Mwangi,Uasin Gishu,REG-02,Kenya,2025-12-12,PROD-001,Cash,0,2026-02-03,Product failure
CUST-04367,Kevin Mutua,Bomet,REG-02,Kenya,2025-03-06,PROD-001,PAYG,1,,
CUST-04368,Dennis Mwangi,Murang'a,REG-01,Kenya,2023-09-04,PROD-003,PAYG,0,2025-10-27,Product failure
CUST-04369,Wambui Sang,Uasin Gishu,REG-02,Kenya,2025-11-04,PROD-002,PAYG,1,,
CUST-04370,Phionah Byaruhanga,Wakiso,REG-07,Uganda,2025-01-02,PROD-007,PAYG,1,,
CUST-04371,Doreen Namugga,Jinja,REG-07,Uganda,2024-07-12,PROD-001,Cash,1,,
CUST-04372,John Kimani,Laikipia,REG-04,Kenya,2026-03-27,PROD-002,Cash,1,,
CUST-04373,Agnes Ndungu,Meru,REG-04,Kenya,2024-04-10,PROD-001,Cash,1,,
CUST-04374,Grace Mugisha,Gulu,REG-07,Uganda,2025-05-28,PROD-002,PAYG,1,,
CUST-04375,James Mbugua,Trans-Nzoia,REG-02,Kenya,2025-12-17,PROD-001,Cash,1,,
CUST-04376,Mary Mbugua,Machakos,REG-04,Kenya,2025-03-26,PROD-005,PAYG,1,,
CUST-04377,Atieno Odhiambo,Uasin Gishu,REG-02,Kenya,2024-10-04,PROD-002,PAYG,1,,
CUST-04378,Dorothy Karanja,Kajiado,REG-06,Kenya,2024-08-30,PROD-001,Cash,1,,
CUST-04379,Edward Mutua,Uasin Gishu,REG-02,Kenya,2024-11-28,PROD-001,PAYG,1,,
CUST-04380,Isaac Tanui,Kisumu,REG-03,Kenya,2024-08-25,PROD-002,PAYG,1,,
CUST-04381,Andrew Langat,Bungoma,REG-03,Kenya,2023-10-10,PROD-006,PAYG,1,,
CUST-04382,Ronald Nsubuga,Kampala,REG-07,Uganda,2024-12-08,PROD-001,PAYG,0,2026-04-26,Moved/sold farm
CUST-04383,Ibrahim Yao,Yamoussoukro,REG-08,Côte d'Ivoire,2023-05-10,PROD-006,PAYG,1,,
CUST-04384,Paul Ndungu,Kericho,REG-02,Kenya,2024-01-31,PROD-006,Cash,1,,
CUST-04385,Doreen Ssempijja,Gulu,REG-07,Uganda,2024-12-22,PROD-001,Cash,1,,
CUST-04386,James Ruto,Nyandarua,REG-01,Kenya,2024-03-24,PROD-007,Cash,1,,
CUST-04387,Anita Namutebi,Mbale,REG-07,Uganda,2026-04-25,PROD-004,Cash,0,2026-04-30,Seasonal
CUST-04388,Collins Nsubuga,Gulu,REG-07,Uganda,2025-03-31,PROD-001,PAYG,1,,
CUST-04389,Moses Korir,Nairobi,REG-06,Kenya,2024-11-08,PROD-008,Cash,1,,
CUST-04390,Jane Ndungu,Kirinyaga,REG-01,Kenya,2025-10-03,PROD-003,PAYG,1,,
CUST-04391,Wambui Ndungu,Uasin Gishu,REG-02,Kenya,2023-02-15,PROD-007,PAYG,1,,
CUST-04392,Michael Rotich,Uasin Gishu,REG-02,Kenya,2024-11-07,PROD-001,Cash,0,2025-03-08,Product failure
CUST-04393,Michael Karanja,Kiambu,REG-01,Kenya,2026-04-14,PROD-001,PAYG,1,,
CUST-04394,Andrew Kipchoge,Kericho,REG-02,Kenya,2026-03-22,PROD-001,PAYG,1,,
CUST-04395,Sarah Cheruiyot,Bungoma,REG-03,Kenya,2023-10-05,PROD-005,Cash,1,,
CUST-04396,Aka Diabaté,Abidjan,REG-08,Côte d'Ivoire,2025-05-19,PROD-002,PAYG,1,,
CUST-04397,Atieno Sang,Nandi,REG-02,Kenya,2025-06-30,PROD-001,PAYG,1,,
CUST-04398,Amenan Coulibaly,Yamoussoukro,REG-08,Côte d'Ivoire,2023-12-06,PROD-001,PAYG,1,,
CUST-04399,Joseph Rotich,Kisumu,REG-03,Kenya,2025-11-13,PROD-003,PAYG,0,2026-01-18,Product failure
CUST-04400,Grace Kabugo,Kampala,REG-07,Uganda,2026-03-06,PROD-001,PAYG,1,,
CUST-04401,James Bett,Trans-Nzoia,REG-02,Kenya,2024-04-16,PROD-006,Cash,1,,
CUST-04402,Dennis Bett,Bungoma,REG-03,Kenya,2025-12-06,PROD-002,PAYG,1,,
CUST-04403,Isaac Kariuki,Kajiado,REG-06,Kenya,2025-11-28,PROD-004,Cash,0,2026-04-17,Financial hardship
CUST-04404,George Githinji,Kericho,REG-02,Kenya,2025-04-26,PROD-002,PAYG,1,,
CUST-04405,Konan Traoré,Abidjan,REG-08,Côte d'Ivoire,2024-05-20,PROD-007,Cash,1,,
CUST-04406,Brian Kariuki,Laikipia,REG-04,Kenya,2023-08-12,PROD-001,PAYG,1,,
CUST-04407,Faith Karanja,Embu,REG-04,Kenya,2025-10-25,PROD-001,Cash,1,,
CUST-04408,Elijah Otieno,Trans-Nzoia,REG-02,Kenya,2024-06-04,PROD-001,Cash,0,2025-01-03,Financial hardship
CUST-04409,Dorothy Mbugua,Nakuru,REG-02,Kenya,2025-11-11,PROD-002,Cash,1,,
CUST-04410,Nathan Karanja,Machakos,REG-04,Kenya,2025-03-18,PROD-002,PAYG,1,,
CUST-04411,Sharon Byaruhanga,Kampala,REG-07,Uganda,2024-10-09,PROD-001,PAYG,1,,
CUST-04412,Edward Waithaka,Nakuru,REG-02,Kenya,2025-11-29,PROD-001,PAYG,1,,
CUST-04413,Andrew Ruto,Meru,REG-04,Kenya,2025-11-09,PROD-004,PAYG,1,,
CUST-04414,Moses Karanja,Nyandarua,REG-01,Kenya,2026-04-30,PROD-005,PAYG,1,,
CUST-04415,Robert Okello,Kampala,REG-07,Uganda,2025-04-26,PROD-001,Cash,1,,
CUST-04416,Priscilla Kipchoge,Uasin Gishu,REG-02,Kenya,2025-05-02,PROD-001,Cash,1,,
CUST-04417,Mark Kimani,Murang'a,REG-01,Kenya,2025-05-19,PROD-002,PAYG,1,,
